,price,sex,age
123844,41.99,f,33
123845,5.57,m,34
123846,5.57,f,58
123847,5.57,f,58
123848,31.56,f,46
123849,5.57,f,67
123850,15.3,f,69
123851,66.78999999999999,m,48
123852,5.57,f,61
123853,15.55,m,40
123854,22.13,m,38
123855,27.18,m,50
123856,5.57,f,53
123857,5.57,f,38
123858,5.57,f,60
123859,5.57,m,42
123860,5.57,f,44
123861,20.17,m,44
123862,5.57,m,69
123863,5.57,f,38
123864,28.56,f,30
123865,5.57,f,54
123866,40.61,m,37
123867,27.56,f,61
123868,5.57,m,33
123869,5.57,m,46
123870,5.57,f,52
123871,5.57,f,56
123872,5.57,m,58
123873,11.56,f,45
123874,5.57,f,45
123875,21.19,f,38
123876,5.57,f,41
123877,5.57,f,83
123878,5.57,m,38
123879,5.57,m,74
123880,5.57,m,56
123881,56.56,m,56
123882,29.56,f,70
123883,29.89,f,69
123884,14.71,f,44
123885,10.28,m,32
123886,6.06,m,34
123887,6.06,m,42
123888,31.67,m,41
123889,14.04,m,41
123890,17.05,f,30
123891,23.62,m,48
123892,12.05,m,72
123893,37.39,f,40
123894,12.65,m,31
123895,22.55,f,39
123896,25.42,f,41
123897,6.06,m,34
123898,24.31,f,50
123899,6.06,m,77
123900,39.04,f,50
123901,25.01,m,36
123902,13.92,m,31
123903,6.06,f,56
123904,23.05,m,42
123905,6.06,m,35
123906,6.06,f,38
123907,95.18,m,29
123908,12.31,f,47
123909,6.06,m,62
123910,6.06,m,35
123911,36.05,f,39
123912,33.05,f,38
123913,6.06,f,50
123914,6.06,f,51
123915,21.61,m,47
123916,32.480000000000004,m,33
123917,6.99,f,54
123918,6.99,f,64
123919,15.97,f,32
123920,15.97,m,35
123921,15.97,f,46
123922,40.36,f,43
123923,41.95,m,50
123924,49.95,f,37
123925,15.97,m,49
123926,15.97,f,52
123927,15.97,m,50
123928,45.940000000000005,m,35
123929,15.97,m,34
123930,27.93,m,43
123931,15.97,f,56
123932,15.97,f,76
123933,36.96,m,37
123934,66.97,m,47
123935,30.96,m,34
123936,33.53,f,35
123937,22.98,f,34
123938,15.97,m,54
123939,15.97,f,45
123940,15.97,m,35
123941,15.97,f,52
123942,15.97,m,42
123943,21.96,f,35
123944,15.97,m,62
123945,50.95,m,35
123946,15.97,m,58
123947,46.95,m,44
123948,15.97,m,58
123949,23.74,m,72
123950,43.97,m,40
123951,15.97,m,63
123952,15.97,f,53
123953,15.97,m,76
123954,15.97,m,68
123955,15.97,f,65
123956,15.97,f,53
123957,12.99,f,32
123958,27.91,m,48
123959,24.98,m,42
123960,33.98,m,42
123961,16.98,m,41
123962,30.98,m,41
123963,31.97,f,46
123964,12.99,m,33
123965,23.98,f,34
123966,12.99,m,32
123967,85.80000000000001,m,49
123968,47.97,f,37
123969,42.97,m,44
123970,12.99,f,66
123971,36.16,f,42
123972,24.58,f,35
123973,12.99,f,35
123974,25.55,m,38
123975,12.99,m,47
123976,28.98,m,32
123977,12.99,f,35
123978,12.99,f,46
123979,31.97,f,30
123980,18.98,f,30
123981,38.98,m,34
123982,28.32,f,31
123983,12.99,m,57
123984,12.99,m,35
123985,18.98,f,37
123986,12.99,f,44
123987,29.98,m,32
123988,36.74,f,38
123989,47.4,f,31
123990,43.97,f,30
123991,12.99,m,32
123992,12.99,f,41
123993,12.99,f,45
123994,12.99,f,42
123995,12.99,f,30
123996,24.98,f,41
123997,26.98,f,34
123998,12.99,f,34
123999,12.99,m,50
124000,33.76,m,44
124001,16.98,f,37
124002,57.17999999999999,m,47
124003,12.99,f,31
124004,12.99,m,46
124005,40.55,f,44
124006,12.99,f,57
124007,12.99,m,40
124008,12.99,m,35
124009,17.259999999999998,m,32
124010,12.99,f,62
124011,12.99,f,56
124012,12.99,m,43
124013,28.54,m,32
124014,26.78,f,42
124015,12.99,m,58
124016,12.99,f,39
124017,40.77,f,30
124018,27.52,f,38
124019,12.99,f,45
124020,18.66,f,31
124021,22.98,m,44
124022,12.99,m,54
124023,30.97,m,43
124024,22.72,m,47
124025,21.81,m,41
124026,35.97,f,41
124027,12.99,f,69
124028,18.98,f,45
124029,12.99,m,40
124030,39.04,f,31
124031,12.99,f,47
124032,12.99,m,47
124033,12.99,f,43
124034,12.99,f,48
124035,12.99,m,45
124036,19.83,m,48
124037,29.98,m,48
124038,23.98,f,50
124039,12.99,m,32
124040,24.32,m,44
124041,12.99,f,76
124042,12.99,m,64
124043,28.09,f,30
124044,12.99,m,67
124045,38.6,f,46
124046,12.99,m,34
124047,18.98,f,45
124048,12.99,f,37
124049,12.99,f,80
124050,12.99,f,38
124051,12.99,f,64
124052,34.98,f,58
124053,12.99,f,58
124054,23.98,m,37
124055,12.99,f,67
124056,12.99,m,43
124057,42.97,f,44
124058,24.98,f,31
124059,39.6,f,54
124060,28.19,m,43
124061,17.98,f,42
124062,12.99,m,52
124063,12.99,f,74
124064,38.07,m,37
124065,12.99,m,41
124066,12.99,f,51
124067,32.97,m,39
124068,12.99,m,45
124069,60.55,m,44
124070,19.98,m,31
124071,36.98,m,42
124072,12.99,m,51
124073,12.99,f,51
124074,51.96,f,35
124075,12.99,m,56
124076,23.11,f,30
124077,16.66,m,36
124078,16.98,m,46
124079,27.98,f,38
124080,12.99,f,59
124081,31.77,f,33
124082,12.99,f,45
124083,12.99,f,47
124084,12.99,m,55
124085,12.99,m,65
124086,12.99,f,52
124087,48.32,f,38
124088,12.99,f,65
124089,283.19,f,23
124090,12.99,m,45
124091,28.86,m,49
124092,43.52,f,38
124093,12.99,m,61
124094,12.99,f,72
124095,12.99,f,38
124096,12.99,m,50
124097,12.99,f,39
124098,12.99,f,65
124099,12.99,m,34
124100,12.99,m,48
124101,12.99,f,35
124102,12.99,m,38
124103,12.99,f,58
124104,12.99,f,42
124105,12.99,f,65
124106,12.99,f,59
124107,21.53,f,48
124108,12.99,f,44
124109,12.99,f,41
124110,12.99,f,56
124111,12.99,f,84
124112,12.99,m,59
124113,12.99,m,67
124114,28.61,m,48
124115,12.99,m,67
124116,39.98,f,60
124117,75.75,f,34
124118,12.99,f,55
124119,12.99,m,43
124120,12.99,f,71
124121,12.99,m,63
124122,21.98,f,35
124123,72.69,f,30
124124,26.03,f,38
124125,16.78,m,41
124126,12.99,m,32
124127,57.75,m,32
124128,12.99,m,55
124129,12.99,f,68
124130,50.43,m,61
124131,12.99,f,63
124132,12.99,m,44
124133,58.02,m,30
124134,12.99,f,62
124135,12.99,m,61
124136,12.99,f,50
124137,12.99,m,30
124138,23.66,f,37
124139,12.99,f,59
124140,12.99,m,51
124141,12.99,m,49
124142,12.99,f,69
124143,60.900000000000006,m,54
124144,12.99,m,76
124145,12.99,f,59
124146,12.99,f,60
124147,66.34,f,44
124148,20.1,f,45
124149,12.99,f,54
124150,30.73,f,44
124151,67.33999999999999,m,42
124152,12.99,m,35
124153,37.74,f,22
124154,12.99,m,76
124155,22.98,m,58
124156,12.99,f,59
124157,12.99,m,57
124158,12.99,f,64
124159,26.57,m,30
124160,11.14,m,32
124161,6.99,m,41
124162,20.93,m,41
124163,6.99,m,41
124164,6.99,m,37
124165,19.62,m,49
124166,6.99,m,37
124167,24.92,f,32
124168,28.380000000000003,m,52
124169,33.6,m,52
124170,6.99,m,52
124171,21.36,m,47
124172,6.99,m,83
124173,14.98,m,32
124174,25.98,f,30
124175,6.99,f,32
124176,6.99,f,41
124177,26.56,f,42
124178,16.310000000000002,f,37
124179,12.98,f,42
124180,6.99,m,57
124181,54.63,m,43
124182,38.96,f,32
124183,16.98,m,42
124184,26.98,f,39
124185,6.99,f,67
124186,6.99,f,85
124187,25.98,f,40
124188,21.46,f,44
124189,6.99,f,57
124190,6.99,m,33
124191,11.67,m,33
124192,6.99,m,42
124193,14.98,f,37
124194,26.56,f,37
124195,6.99,f,46
124196,60.71,f,41
124197,6.99,f,42
124198,35.709999999999994,m,34
124199,6.99,f,46
124200,6.99,f,34
124201,6.99,f,36
124202,20.98,f,37
124203,28.97,f,46
124204,13.83,m,30
124205,23.53,f,35
124206,6.99,m,48
124207,6.99,m,82
124208,6.99,f,67
124209,6.99,f,48
124210,16.98,f,42
124211,54.92,f,42
124212,6.99,f,40
124213,28.98,m,45
124214,24.96,f,40
124215,29.520000000000003,m,30
124216,6.99,f,37
124217,6.99,f,76
124218,23.98,f,46
124219,38.56,f,38
124220,6.99,f,38
124221,6.99,m,41
124222,29.75,f,33
124223,6.99,m,40
124224,6.99,f,44
124225,26.78,f,38
124226,6.99,m,74
124227,43.77,f,47
124228,6.99,m,35
124229,6.99,f,41
124230,6.99,f,30
124231,6.99,f,72
124232,20.98,m,37
124233,6.99,m,45
124234,6.99,f,50
124235,28.74,m,47
124236,6.99,m,90
124237,6.99,m,56
124238,38.97,f,24
124239,25.98,m,51
124240,10.54,f,43
124241,6.99,m,65
124242,19.72,m,49
124243,6.99,f,77
124244,16.98,f,37
124245,10.98,m,32
124246,6.99,f,51
124247,6.99,m,54
124248,6.99,m,61
124249,6.99,f,63
124250,6.99,m,56
124251,26.98,f,59
124252,6.99,f,45
124253,6.99,f,52
124254,6.99,m,41
124255,15.57,m,30
124256,18.98,m,38
124257,20.94,f,45
124258,6.99,m,54
124259,32.18,f,33
124260,6.99,m,31
124261,50.83,f,52
124262,27.05,m,72
124263,6.99,m,66
124264,6.99,m,55
124265,6.99,m,33
124266,6.99,m,57
124267,6.99,f,53
124268,10.31,m,50
124269,33.45,f,53
124270,6.99,f,33
124271,6.99,f,61
124272,6.99,f,53
124273,11.32,f,37
124274,16.47,m,28
124275,6.99,f,53
124276,18.28,m,41
124277,9.93,m,53
124278,19.92,f,43
124279,20.28,m,46
124280,16.92,m,35
124281,9.93,m,49
124282,9.93,m,49
124283,12.92,m,46
124284,9.93,f,38
124285,9.93,f,63
124286,25.92,f,47
124287,9.93,f,36
124288,62.91,f,33
124289,12.96,f,20
124290,9.93,f,40
124291,9.93,m,77
124292,9.93,f,50
124293,9.93,m,42
124294,9.93,f,78
124295,44.29,f,39
124296,33.91,f,34
124297,9.93,m,41
124298,16.92,f,38
124299,9.93,f,65
124300,9.93,f,52
124301,9.93,f,62
124302,9.93,m,50
124303,9.93,m,58
124304,30.55,f,33
124305,24.67,m,41
124306,17.56,m,41
124307,34.959999999999994,m,31
124308,17.56,m,52
124309,17.56,m,52
124310,38.54,f,46
124311,17.56,m,67
124312,17.56,f,52
124313,17.56,f,45
124314,72.85,m,43
124315,33.55,m,39
124316,40.54,f,33
124317,37.55,m,43
124318,17.56,f,64
124319,21.78,f,44
124320,27.55,m,36
124321,17.56,m,78
124322,32.92,f,43
124323,23.19,f,44
124324,26.95,m,37
124325,33.43,m,32
124326,17.56,f,49
124327,17.56,f,37
124328,49.29,m,31
124329,43.61,f,38
124330,17.56,f,70
124331,17.56,f,43
124332,24.55,f,39
124333,17.56,f,57
124334,17.56,m,33
124335,17.56,m,58
124336,17.56,m,33
124337,32.32,f,45
124338,28.51,m,33
124339,26.06,f,36
124340,34.55,m,42
124341,30.54,m,47
124342,17.56,f,35
124343,37.55,m,45
124344,17.56,f,44
124345,33.55,f,34
124346,58.11,f,46
124347,17.56,f,63
124348,28.54,f,30
124349,26.55,f,36
124350,17.56,f,60
124351,17.56,f,86
124352,17.56,m,42
124353,21.62,f,42
124354,17.56,f,63
124355,17.56,m,32
124356,33.68,m,27
124357,9.99,m,33
124358,9.99,m,41
124359,9.99,m,41
124360,39.51,f,37
124361,25.550000000000004,m,34
124362,17.85,m,47
124363,21.97,m,36
124364,9.99,m,33
124365,30.98,f,45
124366,104.74,f,30
124367,31.98,m,49
124368,16.83,f,46
124369,9.99,f,39
124370,13.98,f,47
124371,9.99,m,34
124372,9.99,f,70
124373,9.99,m,58
124374,9.99,m,46
124375,9.99,f,50
124376,9.99,f,47
124377,9.99,f,35
124378,20.74,m,42
124379,9.99,f,49
124380,29.82,f,45
124381,9.99,f,35
124382,9.99,f,52
124383,9.99,m,56
124384,9.99,f,50
124385,9.99,m,64
124386,9.99,f,59
124387,30.98,f,35
124388,16.98,f,43
124389,9.99,m,52
124390,9.99,m,56
124391,24.73,f,40
124392,9.99,m,75
124393,9.99,f,77
124394,9.99,f,65
124395,35.76,m,32
124396,21.75,m,41
124397,7.99,m,41
124398,7.99,f,56
124399,7.99,m,32
124400,17.98,m,40
124401,7.99,m,35
124402,18.87,f,36
124403,7.99,f,57
124404,38.62,m,37
124405,25.98,m,41
124406,7.99,m,92
124407,7.99,f,57
124408,7.99,f,53
124409,16.98,f,38
124410,7.99,f,45
124411,7.99,f,51
124412,7.99,m,39
124413,7.99,f,50
124414,7.99,f,37
124415,7.99,m,61
124416,39.73,f,33
124417,41.5,f,48
124418,16.1,m,38
124419,22.97,m,35
124420,7.99,m,56
124421,33.97,m,48
124422,7.99,m,41
124423,7.99,f,66
124424,7.99,f,70
124425,7.99,m,63
124426,21.98,f,61
124427,13.98,m,40
124428,7.99,m,76
124429,7.99,m,56
124430,10.99,m,41
124431,15.4,m,41
124432,16.9,m,41
124433,10.99,m,41
124434,46.81,m,35
124435,26.98,f,53
124436,98.93,f,53
124437,17.91,f,44
124438,10.99,m,52
124439,10.99,m,52
124440,10.99,f,43
124441,37.370000000000005,f,30
124442,10.99,f,32
124443,21.23,m,48
124444,10.99,m,33
124445,49.0,f,37
124446,20.98,m,33
124447,10.99,m,42
124448,15.98,m,30
124449,10.99,m,40
124450,10.99,f,39
124451,23.98,f,35
124452,10.99,f,39
124453,10.99,f,67
124454,53.55,m,44
124455,10.99,m,53
124456,15.98,f,37
124457,10.99,f,65
124458,10.99,f,73
124459,10.99,f,45
124460,10.99,m,35
124461,31.98,m,40
124462,24.97,m,48
124463,10.99,f,40
124464,21.98,m,45
124465,37.08,m,37
124466,10.99,m,37
124467,10.99,f,37
124468,71.95,m,60
124469,54.96,m,67
124470,10.99,f,42
124471,10.99,m,77
124472,10.99,f,69
124473,28.0,f,42
124474,10.99,m,79
124475,10.99,f,41
124476,10.99,f,30
124477,10.99,f,69
124478,47.77,f,31
124479,10.99,f,67
124480,43.76,m,34
124481,22.98,m,32
124482,59.03999999999999,m,32
124483,10.99,m,48
124484,10.99,f,40
124485,45.44,m,44
124486,10.99,f,41
124487,47.98,f,48
124488,10.99,f,35
124489,42.53,f,44
124490,10.99,m,51
124491,63.35,m,45
124492,10.99,m,44
124493,28.98,f,39
124494,35.27,f,27
124495,10.99,m,31
124496,10.99,f,53
124497,10.99,f,52
124498,10.99,m,63
124499,10.99,m,45
124500,25.97,f,39
124501,10.99,f,54
124502,10.99,m,55
124503,10.99,f,68
124504,30.98,f,43
124505,10.99,f,65
124506,10.99,f,77
124507,10.99,m,30
124508,28.98,f,46
124509,14.99,m,41
124510,14.99,m,58
124511,14.99,f,69
124512,28.98,m,41
124513,14.99,m,49
124514,14.99,f,33
124515,22.0,m,42
124516,14.99,m,38
124517,14.99,m,58
124518,17.15,m,44
124519,10.44,m,41
124520,21.56,m,41
124521,13.43,m,41
124522,25.46,m,41
124523,14.59,m,41
124524,33.94,m,41
124525,15.43,m,41
124526,10.44,m,41
124527,17.36,m,39
124528,10.44,f,66
124529,19.43,f,35
124530,74.82,m,69
124531,10.44,f,48
124532,23.43,f,30
124533,24.38,m,50
124534,10.44,m,30
124535,10.44,f,41
124536,21.19,f,72
124537,10.44,m,42
124538,29.42,f,46
124539,10.44,m,38
124540,10.44,f,38
124541,24.43,m,45
124542,49.43,f,24
124543,49.900000000000006,m,44
124544,24.67,m,43
124545,10.44,f,72
124546,40.72,f,48
124547,10.44,m,57
124548,10.44,m,44
124549,10.44,f,35
124550,31.07,f,49
124551,14.08,f,44
124552,10.44,f,43
124553,16.43,m,36
124554,45.41,m,43
124555,23.57,f,40
124556,27.42,m,39
124557,37.42,m,33
124558,28.72,m,34
124559,10.44,f,51
124560,22.43,m,43
124561,42.66,f,46
124562,20.43,m,43
124563,10.44,f,82
124564,25.4,m,34
124565,14.22,m,44
124566,36.42,m,43
124567,17.28,f,38
124568,10.44,f,41
124569,10.44,f,86
124570,16.58,m,51
124571,17.43,m,48
124572,31.79,f,39
124573,10.44,m,53
124574,10.44,f,35
124575,40.44,f,44
124576,56.760000000000005,m,31
124577,10.44,f,30
124578,13.77,m,38
124579,10.44,f,33
124580,29.25,m,49
124581,20.43,f,37
124582,10.44,f,39
124583,10.44,m,37
124584,33.43,f,35
124585,10.44,m,52
124586,10.44,f,41
124587,30.42,f,42
124588,10.44,f,54
124589,10.44,m,30
124590,43.36,f,56
124591,23.43,m,33
124592,10.44,f,41
124593,10.44,f,69
124594,28.89,f,34
124595,10.44,f,39
124596,10.44,f,51
124597,10.44,f,84
124598,48.42,f,45
124599,10.44,f,54
124600,10.44,f,54
124601,10.44,m,30
124602,10.44,m,55
124603,10.44,f,56
124604,10.44,f,57
124605,31.43,m,44
124606,10.44,m,50
124607,10.44,m,65
124608,37.05,f,31
124609,10.44,m,64
124610,17.43,f,36
124611,10.44,f,51
124612,18.79,m,47
124613,29.92,f,32
124614,10.44,f,51
124615,30.43,f,51
124616,10.44,m,55
124617,10.44,f,41
124618,10.44,f,42
124619,10.44,m,56
124620,10.44,m,35
124621,10.44,f,65
124622,10.44,f,31
124623,21.43,f,31
124624,10.44,m,48
124625,10.44,f,54
124626,10.44,f,91
124627,34.43,m,56
124628,10.44,f,78
124629,10.44,f,70
124630,19.43,f,43
124631,38.43,f,34
124632,10.44,f,53
124633,10.44,m,57
124634,15.43,m,36
124635,32.05,f,41
124636,10.44,m,45
124637,28.74,f,50
124638,18.41,m,42
124639,10.44,f,38
124640,10.44,f,64
124641,10.44,m,39
124642,10.44,m,58
124643,10.44,f,48
124644,40.05,m,39
124645,10.44,m,90
124646,18.43,m,42
124647,20.43,f,84
124648,10.44,f,75
124649,10.44,m,39
124650,10.44,f,52
124651,10.44,m,68
124652,37.05,f,52
124653,38.56,f,39
124654,10.44,m,76
124655,37.05,m,57
124656,14.43,f,41
124657,10.44,m,66
124658,10.44,f,83
124659,10.44,m,17
124660,31.83,m,53
124661,10.44,m,41
124662,10.44,f,67
124663,31.06,f,38
124664,8.1,f,42
124665,23.98,m,41
124666,6.99,f,34
124667,6.99,m,52
124668,25.98,f,35
124669,33.53,m,46
124670,6.99,f,71
124671,29.96,m,39
124672,10.63,f,46
124673,103.07,f,20
124674,6.99,m,92
124675,6.99,m,41
124676,23.98,f,34
124677,11.98,m,42
124678,16.560000000000002,f,45
124679,11.98,m,39
124680,6.99,f,43
124681,6.99,m,52
124682,6.99,m,65
124683,14.0,m,46
124684,24.78,m,49
124685,21.98,m,32
124686,6.99,f,74
124687,6.99,m,30
124688,11.06,f,43
124689,21.84,m,38
124690,25.97,m,39
124691,35.5,m,48
124692,33.73,m,46
124693,24.97,m,33
124694,20.98,m,32
124695,6.99,f,30
124696,6.99,m,41
124697,26.19,f,43
124698,6.99,m,69
124699,12.98,m,47
124700,12.59,f,48
124701,44.43,m,38
124702,6.99,f,48
124703,6.99,m,66
124704,6.99,m,31
124705,18.98,m,42
124706,22.98,f,51
124707,40.720000000000006,f,52
124708,6.99,m,42
124709,6.99,m,68
124710,6.99,f,35
124711,6.99,m,65
124712,22.97,m,36
124713,6.99,f,40
124714,18.02,f,32
124715,71.97,m,46
124716,21.97,f,30
124717,6.99,f,54
124718,6.99,f,77
124719,38.870000000000005,f,38
124720,6.99,f,72
124721,6.99,f,62
124722,8.99,m,41
124723,20.98,f,36
124724,8.99,m,57
124725,8.99,m,76
124726,27.98,m,40
124727,34.08,m,32
124728,8.99,f,65
124729,38.47,m,30
124730,36.99,f,39
124731,8.99,m,59
124732,8.99,m,65
124733,8.99,m,53
124734,8.99,f,71
124735,43.23,m,45
124736,8.99,m,43
124737,8.99,m,30
124738,45.96,f,44
124739,16.98,f,39
124740,8.99,m,38
124741,23.03,f,72
124742,8.99,m,57
124743,8.99,f,72
124744,8.99,m,55
124745,8.99,f,32
124746,8.99,m,33
124747,12.98,m,44
124748,23.98,f,43
124749,20.11,f,42
124750,8.99,m,68
124751,8.99,f,51
124752,47.22,f,32
124753,8.99,m,65
124754,16.98,f,33
124755,8.99,m,50
124756,53.97,m,34
124757,8.99,f,47
124758,35.97,f,44
124759,65.36999999999999,m,45
124760,8.99,m,82
124761,21.98,f,34
124762,8.99,m,38
124763,8.99,f,41
124764,19.98,f,46
124765,21.98,m,46
124766,19.12,m,38
124767,15.61,m,52
124768,30.74,m,33
124769,8.99,m,57
124770,8.99,m,33
124771,8.99,f,47
124772,8.99,m,64
124773,8.99,m,66
124774,8.99,f,44
124775,8.99,m,35
124776,8.99,m,60
124777,19.15,f,65
124778,8.99,m,50
124779,20.56,m,34
124780,8.99,f,40
124781,8.99,m,60
124782,8.99,m,65
124783,8.99,f,39
124784,54.95,f,49
124785,8.99,m,31
124786,22.950000000000003,f,22
124787,36.28,f,45
124788,8.99,m,74
124789,15.98,m,32
124790,8.99,f,31
124791,8.99,m,53
124792,8.99,m,36
124793,8.99,m,55
124794,8.99,m,37
124795,57.620000000000005,m,48
124796,8.99,f,52
124797,25.98,f,52
124798,60.54,f,30
124799,8.99,m,50
124800,8.99,m,48
124801,8.99,m,56
124802,65.07000000000001,f,26
124803,8.99,f,44
124804,8.99,f,66
124805,8.99,f,53
124806,8.99,m,64
124807,28.05,m,43
124808,17.28,m,43
124809,9.06,f,43
124810,37.66,m,41
124811,22.99,m,41
124812,22.99,m,41
124813,22.99,m,41
124814,22.99,m,42
124815,64.02,m,41
124816,22.99,m,42
124817,22.99,m,42
124818,22.99,m,46
124819,22.99,f,52
124820,22.99,m,65
124821,36.98,f,17
124822,65.98,f,44
124823,60.81999999999999,m,35
124824,22.99,m,52
124825,22.99,m,52
124826,22.99,m,53
124827,22.99,m,52
124828,22.99,m,52
124829,22.99,m,53
124830,30.98,m,53
124831,22.99,m,40
124832,22.99,m,22
124833,109.98,m,22
124834,22.99,m,22
124835,22.99,m,49
124836,22.99,m,30
124837,36.34,f,62
124838,22.99,f,64
124839,22.99,f,31
124840,22.99,f,31
124841,22.99,m,19
124842,33.739999999999995,m,66
124843,22.99,m,33
124844,22.99,f,68
124845,22.99,m,54
124846,47.97,f,41
124847,22.99,m,55
124848,22.99,m,37
124849,44.56999999999999,f,34
124850,22.99,f,57
124851,22.99,m,79
124852,22.99,f,36
124853,22.99,f,71
124854,22.99,f,71
124855,59.55,m,35
124856,64.3,f,71
124857,35.98,f,31
124858,22.99,m,59
124859,22.99,m,58
124860,22.99,m,58
124861,22.99,f,41
124862,51.98,f,70
124863,22.99,m,62
124864,22.99,m,39
124865,22.99,f,34
124866,33.349999999999994,m,37
124867,22.99,f,61
124868,92.98,f,18
124869,86.91,m,64
124870,52.23,f,68
124871,28.39,f,62
124872,22.99,f,40
124873,22.99,f,56
124874,22.99,m,62
124875,22.99,m,37
124876,29.58,m,38
124877,22.99,m,38
124878,22.99,f,64
124879,22.99,f,63
124880,22.99,m,38
124881,22.99,m,81
124882,22.99,m,40
124883,22.99,f,75
124884,22.99,f,59
124885,22.99,f,54
124886,22.99,f,49
124887,22.99,f,86
124888,27.94,m,53
124889,35.98,m,61
124890,22.99,m,52
124891,22.99,m,41
124892,28.98,f,64
124893,22.99,m,52
124894,22.99,f,20
124895,22.99,f,69
124896,22.99,f,61
124897,22.99,m,49
124898,152.97,f,49
124899,22.99,f,72
124900,22.99,m,35
124901,37.72,f,32
124902,22.99,m,69
124903,22.99,m,41
124904,22.99,m,31
124905,22.99,f,50
124906,161.52,m,29
124907,22.99,f,53
124908,22.99,m,54
124909,22.99,f,71
124910,22.99,f,62
124911,22.99,f,47
124912,22.99,m,17
124913,31.57,f,49
124914,24.98,f,42
124915,22.99,m,52
124916,22.99,m,65
124917,22.99,f,54
124918,22.99,m,17
124919,43.54,m,38
124920,22.99,m,57
124921,22.99,m,22
124922,22.99,m,53
124923,22.99,f,36
124924,31.14,m,42
124925,22.99,m,87
124926,22.99,f,39
124927,22.99,m,51
124928,22.99,m,55
124929,22.99,f,32
124930,22.99,f,39
124931,47.98,m,31
124932,22.99,f,56
124933,22.99,f,52
124934,22.99,m,51
124935,22.99,f,41
124936,22.99,f,65
124937,22.99,f,78
124938,22.99,m,58
124939,22.99,m,63
124940,22.99,f,56
124941,22.99,m,23
124942,22.99,m,24
124943,83.36,m,24
124944,22.99,m,57
124945,22.99,f,55
124946,22.99,m,58
124947,38.19,m,41
124948,67.86999999999999,m,42
124949,54.94,m,33
124950,22.99,m,32
124951,22.99,m,55
124952,22.99,m,51
124953,39.98,f,41
124954,141.97,m,27
124955,22.99,m,51
124956,22.99,m,56
124957,22.99,f,51
124958,22.99,f,48
124959,27.98,f,35
124960,22.99,f,40
124961,22.99,f,72
124962,22.99,f,25
124963,22.99,f,44
124964,22.99,f,92
124965,44.56,f,91
124966,22.99,m,57
124967,22.99,m,59
124968,34.02,m,48
124969,22.99,m,59
124970,34.98,f,44
124971,105.98,m,22
124972,22.99,f,60
124973,22.99,m,17
124974,22.99,m,79
124975,95.98,f,18
124976,22.99,m,43
124977,22.99,m,41
124978,126.98,m,26
124979,36.58,f,64
124980,134.98,m,25
124981,133.56,m,51
124982,29.98,f,42
124983,22.99,m,37
124984,22.99,m,58
124985,22.99,m,60
124986,22.99,f,73
124987,22.99,f,21
124988,22.99,m,74
124989,22.99,m,35
124990,22.99,f,54
124991,26.98,f,68
124992,22.99,m,41
124993,22.99,m,64
124994,40.98,m,71
124995,22.99,f,50
124996,22.99,f,66
124997,22.99,m,51
124998,22.99,m,53
124999,22.99,m,55
125000,22.99,f,31
125001,80.03,f,25
125002,35.559999999999995,f,37
125003,22.99,f,86
125004,22.99,m,48
125005,22.99,m,58
125006,22.99,f,18
125007,22.99,f,51
125008,136.98,m,24
125009,22.99,f,55
125010,22.99,f,83
125011,22.99,f,72
125012,22.99,f,54
125013,40.75,f,17
125014,22.99,f,66
125015,22.99,m,25
125016,33.98,m,71
125017,29.51,f,56
125018,189.67,m,28
125019,72.6,m,22
125020,22.99,f,26
125021,94.98,f,17
125022,22.99,m,60
125023,119.73,m,19
125024,40.49,m,40
125025,34.98,m,59
125026,72.98,m,18
125027,48.97,m,17
125028,22.99,f,73
125029,22.99,m,62
125030,22.99,m,66
125031,19.98,f,32
125032,9.99,m,55
125033,15.39,m,33
125034,66.92,m,41
125035,20.98,m,41
125036,9.99,m,41
125037,16.98,m,41
125038,26.98,m,41
125039,9.99,f,58
125040,39.620000000000005,m,39
125041,51.17999999999999,f,41
125042,9.99,f,53
125043,9.99,f,52
125044,26.98,m,40
125045,13.31,m,35
125046,9.99,f,67
125047,75.31,f,43
125048,9.99,m,49
125049,9.99,f,57
125050,52.91,m,38
125051,9.99,m,30
125052,9.99,m,47
125053,9.99,m,54
125054,25.35,f,37
125055,9.99,f,30
125056,16.98,m,43
125057,20.98,m,42
125058,9.99,f,53
125059,27.97,m,35
125060,34.72,f,45
125061,21.98,m,44
125062,22.29,f,39
125063,9.99,m,76
125064,15.26,f,34
125065,9.99,m,57
125066,9.99,f,40
125067,36.870000000000005,m,33
125068,9.99,f,33
125069,34.47,f,24
125070,9.99,m,45
125071,9.99,m,60
125072,15.98,m,31
125073,14.98,f,31
125074,9.99,f,63
125075,9.99,f,62
125076,9.99,f,62
125077,46.84,m,36
125078,9.99,f,47
125079,16.98,f,44
125080,32.58,f,48
125081,23.950000000000003,m,34
125082,21.98,f,40
125083,39.01,f,32
125084,30.99,m,39
125085,28.69,m,48
125086,20.98,f,43
125087,9.99,m,49
125088,29.47,f,49
125089,9.99,f,49
125090,9.99,f,35
125091,34.5,f,40
125092,18.98,m,52
125093,9.99,m,55
125094,9.99,f,65
125095,9.99,f,51
125096,9.99,f,53
125097,9.99,m,67
125098,15.98,f,30
125099,9.99,m,54
125100,50.07,m,39
125101,9.99,m,35
125102,15.56,f,36
